['331', 'washington.edu/', '52053', '2618114', '7.20', '8.76'] 1486281729.6227763
['332', 'register.it/', '51713', '166902', '7.75', '6.66'] 1486281737.656801
['333', 'domeneshop.no/', '51667', '90660', '7.59', '6.25'] 1486281745.9355059
['334', 'nazwa.pl/', '51635', '1485796', '7.75', '6.26'] 1486281753.2043138
['335', 'hexun.com/', '51366', '5644345', '8.55', '7.17'] 1486281776.7860672
['336', 'senate.gov/', '51214', '3043597', '7.27', '8.78'] 1486281783.531065
['337', 'studiopress.com/', '50976', '15394284', '7.40', '7.14'] 1486281791.0146077
['338', 'reverbnation.com/', '50821', '1603176', '7.10', '7.19'] 1486281798.6443217
['339', 'directdomains.com/', '50534', '91185', '7.66', '6.45'] 1486281807.311661
['340', 'houzz.com/', '50386', '41692396', '7.30', '7.05'] 1486281815.5431006
['341', 'alibaba.com/', '50381', '7071411', '7.53', '7.57'] 1486281823.6976337
['342', 'jdoqocy.com/', '50069', '4683767', '7.31', '6.88'] 1486281828.9479747
['343', 'haljl.com/', '50030', '2110929798', '8.05', '6.92'] 1486281869.0559752
['344', 'businesswire.com/', '49943', '6451172', '7.57', '7.82'] 1486281874.1140952
['345', 'vice.com/', '49924', '2752249', '7.19', '7.48'] 1486281882.280934
['346', 'android.com/', '49881', '8350596', '7.61', '7.70'] 1486281890.1560116
['347', 'drupal.org/', '49725', '16976584', '7.79', '7.81'] 1486281896.680068
['348', 'gstatic.com/', '49475', '355400', '7.17', '7.03'] 1486281901.8601232
['349', 'indiatimes.com/', '49210', '11394305', '7.31', '8.74'] 1486281909.768814
['350', 'zdnet.com/', '49176', '6128304', '7.29', '7.67'] 1486281919.2896407
['351', 'marketwatch.com/', '48982', '9408470', '7.30', '7.67'] 1486281926.729144
['352', 'doi.org/', '48718', '63608570', '7.39', '8.03'] 1486281933.6645591
['353', 'xiti.com/', '48372', '14093265', '7.76', '6.89'] 1486281939.6690907
['354', 'mlb.com/', '48011', '6704522', '7.26', '7.55'] 1486281949.5301063
['355', 'fortune.com/', '47572', '1805383', '7.32', '7.70'] 1486281959.9182632
['356', 'utexas.edu/', '47521', '4093488', '7.11', '7.80'] 1486281967.4209204
['357', 'youku.com/', '47477', '487548468', '7.82', '7.26'] 1486282037.4288561
['358', '1688.com/', '47464', '7206265', '7.62', '6.60'] 1486282147.7248688
['359', 'samsung.com/', '47361', '2984671', '7.37', '7.46'] 1486282154.9990692
['360', 'theverge.com/', '47086', '2152551', '7.28', '7.49'] 1486282161.683072
['361', 'fb.com/', '47021', '3321288', '8.13', '7.94'] 1486282167.610027
['362', 'wisc.edu/', '46842', '9938002', '7.13', '8.76'] 1486282175.2621372
['363', 'mozilla.com/', '46701', '4832841', '7.50', '7.70'] 1486282182.5760696
['364', 'cdbaby.com/', '46521', '1386691', '7.14', '7.18'] 1486282194.3704622
['365', 'alexa.com/', '46410', '13746196', '7.37', '7.15'] 1486282202.6515026
['366', 'nhs.uk/', '46404', '4393916', '7.25', '7.52'] 1486282208.810674
['367', 'goo.ne.jp/', '46255', '11676106', '7.12', '6.88'] 1486282223.7772677
['368', 'nic.tel/', '46085', '679795', '7.46', '5.76'] 1486282229.5290864
['369', 'fastcompany.com/', '45936', '1457982', '7.22', '7.52'] 1486282237.2449477
['370', 'iqiyi.com/', '45920', '84005815', '7.75', '6.59'] 1486282287.0266254
['371', 'oracle.com/', '45852', '60956424', '7.55', '8.76'] 1486282294.8420157
['372', 'psu.edu/', '45839', '3194733', '7.11', '8.75'] 1486282303.926482
['373', 'ap.org/', '45655', '10126277', '7.24', '7.60'] 1486282311.3463624
['374', 'census.gov/', '45078', '2752868', '7.25', '8.05'] 1486282319.3900378
['375', 'ranshao.com/', '44910', '608721795', '7.68', '5.97'] 1486282331.2210386
['376', 'aspcms.com/', '44896', '797019989', '7.74', '5.99'] 1486282338.1664183
['377', 'tmall.com/', '44780', '17103499', '7.84', '6.85'] 1486282366.1140556
['378', 'ftc.gov/', '44655', '1122331', '7.54', '8.80'] 1486282373.930971
['379', 'aliyun.com/', '44529', '8927614', '7.89', '6.78'] 1486282386.8610845
['380', 'ox.ac.uk/', '44280', '2451016', '7.16', '8.74'] 1486282391.890069
['381', 'campaign-archive1.com/', '44162', '2997193', '7.16', '7.61'] 1486282398.7197263
['382', 'istockphoto.com/', '44156', '3113092', '7.31', '7.17'] 1486282406.8040833
['383', 'paginegialle.it/', '44043', '1226856', '7.58', '6.12'] 1486282413.9298959
['384', 'ewebdevelopment.com/', '43948', '175921', '7.81', '6.56'] 1486282422.4830577
['385', 'si.edu/', '43794', '4906015', '7.11', '8.76'] 1486282431.7883637
['386', 'campaign-archive2.com/', '43786', '3577619', '7.22', '7.70'] 1486282438.2449815
['387', 'sagepub.com/', '43691', '2240018', '7.17', '7.75'] 1486282445.0185819
['388', 'worldbank.org/', '43495', '22924291', '7.23', '8.76'] 1486282451.8358927
['389', 'usgs.gov/', '43406', '3705597', '7.14', '8.02'] 1486282462.3730848
['390', 'mailchimp.com/', '43070', '3285117', '7.73', '7.83'] 1486282468.2863524
['391', 'last.fm/', '42678', '8134958', '7.15', '7.15'] 1486282474.8676765
['392', 'icann.org/', '42571', '6922311', '8.23', '8.74'] 1486282484.1380763
['393', 'sciencemag.org/', '42301', '4299973', '7.11', '8.75'] 1486282493.4909277
['394', 'axs.com/', '42249', '2704246', '7.16', '7.44'] 1486282502.3208094
['395', 'google.pl/', '42153', '1756412', '7.46', '6.86'] 1486282508.210645
['396', 'intel.com/', '42128', '3832550', '7.36', '8.74'] 1486282515.9066663
['397', 'yellowbook.com/', '41957', '436326', '7.50', '6.47'] 1486282521.2410333
['398', 'prweb.com/', '41952', '1307376', '7.22', '7.54'] 1486282529.4920604
['399', 'princeton.edu/', '41847', '1685891', '7.10', '8.74'] 1486282538.8419526
['400', 't-online.de/', '41837', '4205036', '7.62', '7.01'] 1486282546.654988
['401', 'telnic.org/', '41834', '298852', '7.45', '6.43'] 1486282552.1774049
['402', 'shareasale.com/', '41698', '20672374', '7.19', '7.02'] 1486282560.767068
['403', 'wikihow.com/', '41625', '485877', '7.13', '7.46'] 1486282567.6670244
['404', 'soup.io/', '41536', '7913317', '7.11', '6.38'] 1486282573.3788967
['405', 'redcross.org/', '41451', '2002387', '7.18', '7.87'] 1486282581.541825
['406', 'shinystat.com/', '41287', '13676753', '7.45', '6.73'] 1486282588.737384
['407', 'west.cn/', '41285', '2489114', '8.53', '6.48'] 1486282621.8220775
['408', 'inc.com/', '41211', '1664008', '7.28', '7.58'] 1486282630.1658182
['409', 'cisco.com/', '41206', '2654401', '7.48', '8.75'] 1486282635.8506892
['410', 'china.com/', '41111', '36348858', '7.69', '6.57'] 1486282643.9981782
['411', 'uol.com.br/', '40946', '11904832', '7.14', '7.17'] 1486282649.018199
['412', 'oxfordjournals.org/', '40912', '3734933', '7.13', '7.78'] 1486282655.0630286
['413', 'gofundme.com/', '40757', '1354306', '7.11', '7.35'] 1486282662.869838
['414', 'att.com/', '40481', '2633938', '7.43', '7.69'] 1486282671.69571
['415', 'zendesk.com/', '40165', '21213240', '7.90', '7.98'] 1486282679.437039
['416', 'hhs.gov/', '40126', '6556526', '7.31', '8.81'] 1486282687.012088
['417', 'cam.ac.uk/', '39993', '2771137', '7.12', '8.75'] 1486282693.5510738
['418', 'arstechnica.com/', '39978', '3095458', '7.17', '7.53'] 1486282701.3921857
['419', 'cyberchimps.com/', '39959', '1810341', '7.24', '6.93'] 1486282709.5537047
['420', 'web.de/', '39716', '377730', '7.63', '6.75'] 1486282717.9214249
['421', 'plesk.com/', '39695', '4954306', '7.39', '6.89'] 1486282725.2114139
['422', 'cryoutcreations.eu/', '39628', '2234555', '7.25', '6.98'] 1486282733.5401134
['423', 'dropboxusercontent.com/', '39516', '2396643', '7.13', '7.32'] 1486282738.9531522
['424', 'cmu.edu/', '39403', '1442485', '7.27', '7.69'] 1486282746.366903
['425', 'hbr.org/', '39310', '1296526', '7.15', '7.45'] 1486282758.0401201
['426', 'usa.gov/', '39127', '16933511', '7.44', '8.89'] 1486282765.9090962
['427', 'cafepress.com/', '39117', '11695092', '7.19', '7.37'] 1486282774.9391515
['428', 'smugmug.com/', '38862', '6617589', '7.19', '7.41'] 1486282782.991709
['429', 'politico.com/', '38824', '4686042', '7.15', '7.69'] 1486282791.673943
['430', 'mysql.com/', '38675', '10274802', '7.51', '8.74'] 1486282802.1740754
['431', 'dell.com/', '38640', '10133050', '7.29', '8.00'] 1486282809.0259936
['432', 'themegrill.com/', '38620', '3336328', '7.34', '7.02'] 1486282816.1280406
['433', 'safedog.cn/', '38612', '20267242', '8.13', '7.04'] 1486282854.5710628
['434', 'oecd.org/', '38560', '2300064', '7.26', '7.92'] 1486282861.6683934
['435', 'livestream.com/', '38337', '2780908', '7.11', '7.67'] 1486282868.4838562
['436', 'entrepreneur.com/', '38236', '1193376', '7.38', '7.39'] 1486282876.1641097
['437', 'comsenz.com/', '37888', '33030789', '7.73', '6.69'] 1486282910.1267955
['438', 'stackoverflow.com/', '37832', '4175683', '7.44', '7.60'] 1486282916.182152
['439', 'nsw.gov.au/', '37687', '4475736', '7.14', '7.40'] 1486282930.363487
['440', 'discuz.net/', '37653', '62880967', '7.77', '6.68'] 1486282953.3170907
['441', 'amazon.fr/', '37554', '8737451', '7.18', '7.13'] 1486282960.139405
['442', 'accuweather.com/', '37482', '5775162', '7.34', '7.58'] 1486282967.8371425
['443', 'netscape.com/', '37162', '1684491', '7.38', '7.64'] 1486282978.9401948
['444', 'google.co.in/', '37110', '1812198', '7.38', '7.22'] 1486282985.0061517
['445', 'hubspot.com/', '36928', '4184286', '7.60', '7.60'] 1486282992.5883434
['446', 'wordpress-fr.net/', '36667', '1485313', '7.38', '6.94'] 1486282999.979987
['447', 'hibustudio.com/', '36514', '720336', '7.24', '6.54'] 1486283005.4671586
['448', 'fotolia.com/', '36411', '3827992', '7.29', '6.75'] 1486283012.5401824
['449', 'com.com/', '36222', '1867171', '7.15', '7.20'] 1486283019.8740284
['450', 'odnoklassniki.ru/', '35998', '17091990', '7.21', '6.65'] 1486283026.8340845
['451', 'tripadvisor.co.uk/', '35966', '4300758', '7.30', '7.20'] 1486283033.8041472
['452', 'state.tx.us/', '35957', '4008190', '7.13', '7.85'] 1486283039.5640996
['453', 'tandfonline.com/', '35731', '1674870', '7.14', '7.74'] 1486283049.1449142
['454', 'globo.com/', '35446', '7221141', '7.18', '7.22'] 1486283061.137114
['455', 'cn7w.net/', '35392', '14248154', '7.69', '5.87'] 1486283069.3626227
['456', 'google.com.br/', '35390', '2459155', '7.29', '7.00'] 1486283075.140022
['457', 'nginx.org/', '35379', '415088', '8.00', '7.76'] 1486283080.755609
['458', 'dot.gov/', '35243', '5928946', '7.16', '8.77'] 1486283088.237262
['459', 'nielsen.com/', '35121', '25723010', '7.14', '7.34'] 1486283095.4800725
['460', 'presscustomizr.com/', '35084', '2324007', '7.27', '6.93'] 1486283102.0889647
['461', 'ieee.org/', '35029', '5737746', '7.11', '8.75'] 1486283107.315293
['462', 'youronlinechoices.com/', '34983', '3210561', '7.40', '7.23'] 1486283112.8401008
['463', 'google.com.hk/', '34981', '15726425', '7.42', '6.96'] 1486283118.7634513
['464', 'shop-pro.jp/', '34842', '15995381', '7.29', '6.73'] 1486283127.9048045
['465', 'onamae.com/', '34835', '290706', '7.72', '6.93'] 1486283132.944583
['466', 'aboutcookies.org/', '34834', '1496233', '7.41', '7.43'] 1486283138.0234158
['467', 'quantcast.com/', '34820', '18732863', '7.41', '7.28'] 1486283147.7140863
['468', 'zenfolio.com/', '34709', '3549121', '7.42', '7.16'] 1486283158.107087
['469', 'xrea.com/', '34706', '6263546', '7.14', '6.73'] 1486283167.708798
['470', 'allaboutcookies.org/', '34630', '1128878', '7.49', '7.53'] 1486283174.2210693
['471', 'teamviewer.com/', '34455', '1781194', '7.46', '7.00'] 1486283181.1601202
['472', 'eb.com.cn/', '34351', '25766158', '8.56', '6.88'] 1486283196.1699677
['473', 'welt.de/', '34347', '5340759', '7.58', '7.14'] 1486283203.4700713
['474', 'qiangmi.com/', '34221', '14079340', '8.55', '6.82'] 1486283257.8650637
['475', 'warnerbros.com/', '34120', '2400033', '7.38', '7.26'] 1486283265.6251369
['476', 'windowsphone.com/', '34081', '14518998', '8.18', '7.73'] 1486283287.7260213
['477', 'antaranews.com/', '34073', '1483731', '7.66', '6.42'] 1486283394.6408973
['478', 'dandomain.dk/', '34061', '324957', '7.69', '5.97'] 1486283401.9789066
['479', 'mingyou.com/', '34029', '14006179', '8.53', '6.79'] 1486283410.4546793
['480', 'viva.co.id/', '34026', '331122', '7.61', '6.15'] 1486283415.5111346
['481', 'prestashop.com/', '33896', '2378707', '7.46', '6.81'] 1486283422.5023856
['482', 'sitemeter.com/', '33811', '15942774', '7.28', '7.26'] 1486283428.937981
['483', 'enom.com/', '33792', '461737', '7.94', '7.53'] 1486283437.848529
['484', 'wn.com/', '33775', '1256987', '7.57', '7.04'] 1486283446.1409156
['485', 'example.com/', '33774', '2572264', '7.57', '7.49'] 1486283451.5419862
['486', 'gpo.gov/', '33676', '2530030', '7.19', '8.18'] 1486283460.0029833
['487', 'woothemes.com/', '33551', '2615086', '7.35', '6.98'] 1486283467.8587854
['488', 'bund.de/', '33541', '2967631', '7.25', '7.56'] 1486283474.038038
['489', 'pcworld.com/', '33497', '1279406', '7.33', '7.44'] 1486283481.728617
['490', 'tucows.com/', '33410', '519520', '7.21', '6.92'] 1486283488.8910797
['491', 'chinadaily.com.cn/', '33383', '7102903', '7.35', '7.23'] 1486283501.0771031
['492', 'venturebeat.com/', '33379', '1438847', '7.23', '7.40'] 1486283508.4271753
['493', 'huanqiu.com/', '33325', '7874034', '7.54', '6.62'] 1486283568.5740883
['494', 'adweek.com/', '33243', '1874612', '7.46', '7.42'] 1486283573.6551027
['495', 'admin.ch/', '33214', '4327762', '7.22', '8.74'] 1486283578.8830569
['496', 'lulu.com/', '32974', '2202492', '7.38', '7.28'] 1486283588.0164723
['497', 'openstreetmap.org/', '32967', '6711464', '7.17', '7.47'] 1486283594.3149333
['498', 'wsimg.com/', '32826', '366130', '7.29', '7.38'] 1486283640.5180106
['499', 'areasnap.com/', '32825', '840028', '7.78', '7.55'] 1486283646.8598135
['500', 'box.com/', '32811', '1580574', '7.15', '7.53'] 1486283653.6289887
